transaction_id,customer_id,transaction_amount,transaction_type,transaction_date,transaction_hour,is_weekend,month,quarter,is_large_txn
TXN036887,CUST1341,8928.98,investment,2024-09-18,6,0,9,3,1
TXN036888,CUST1341,7268.26,bill_payment,2024-09-04,14,0,9,3,1
TXN036889,CUST1341,4677.74,withdrawal,2024-03-09,17,1,3,1,0
TXN036890,CUST1341,3247.51,bill_payment,2024-12-01,14,1,12,4,0
TXN036891,CUST1341,1240.45,transfer,2024-06-21,18,0,6,2,0
TXN036892,CUST1341,5537.31,transfer,2023-12-21,16,0,12,4,1
TXN036893,CUST1341,1538.19,deposit,2024-02-19,21,0,2,1,0
TXN036894,CUST1341,1271.95,withdrawal,2023-02-06,21,0,2,1,0
TXN036895,CUST1341,3395.41,bill_payment,2024-08-10,12,1,8,3,0
TXN036896,CUST1341,5703.96,withdrawal,2023-03-15,17,0,3,1,1
TXN036897,CUST1341,1983.69,transfer,2024-04-04,2,0,4,2,0
TXN036898,CUST1341,8287.46,bill_payment,2023-07-08,11,1,7,3,1
TXN036899,CUST1341,3838.75,transfer,2023-08-30,3,0,8,3,0
TXN036900,CUST1341,3475.76,transfer,2023-02-11,2,1,2,1,0
TXN036901,CUST1341,5054.86,bill_payment,2023-08-23,20,0,8,3,1
TXN036902,CUST1341,863.57,deposit,2024-01-22,14,0,1,1,0
TXN036903,CUST1341,6964.13,withdrawal,2023-10-23,17,0,10,4,1
TXN036904,CUST1341,6681.1,withdrawal,2024-02-27,9,0,2,1,1
TXN036905,CUST1341,811.37,investment,2024-08-05,3,0,8,3,0
TXN036906,CUST1341,5600.64,deposit,2023-08-04,0,0,8,3,1
TXN036907,CUST1341,9543.89,deposit,2023-04-29,0,1,4,2,1
TXN036908,CUST1342,3383.78,bill_payment,2023-11-04,5,1,11,4,0
TXN036909,CUST1342,2232.15,transfer,2024-11-07,20,0,11,4,0
TXN036910,CUST1342,623.5,withdrawal,2024-02-03,20,1,2,1,0
TXN036911,CUST1342,4036.83,transfer,2024-06-16,11,1,6,2,0
TXN036912,CUST1342,5241.17,bill_payment,2023-11-27,5,0,11,4,1
TXN036913,CUST1342,4948.31,bill_payment,2023-01-08,17,1,1,1,0
TXN036914,CUST1342,3688.55,transfer,2023-03-25,0,1,3,1,0
TXN036915,CUST1342,3128.89,investment,2024-06-07,3,0,6,2,0
TXN036916,CUST1342,7845.27,bill_payment,2023-09-08,3,0,9,3,1
TXN036917,CUST1342,2408.06,deposit,2024-09-29,3,1,9,3,0
TXN036918,CUST1342,1049.88,transfer,2023-03-27,20,0,3,1,0
TXN036919,CUST1342,6395.44,transfer,2024-08-04,23,1,8,3,1
TXN036920,CUST1342,2126.25,withdrawal,2024-10-31,18,0,10,4,0
TXN036921,CUST1342,6234.04,deposit,2024-11-10,15,1,11,4,1
TXN036922,CUST1342,9493.04,transfer,2023-06-18,17,1,6,2,1
TXN036923,CUST1342,5959.45,bill_payment,2023-03-08,12,0,3,1,1
TXN036924,CUST1342,4731.37,bill_payment,2024-11-11,14,0,11,4,0
TXN036925,CUST1342,3080.66,deposit,2023-01-30,8,0,1,1,0
TXN036926,CUST1342,505.92,transfer,2024-10-26,13,1,10,4,0
TXN036927,CUST1342,6806.6,investment,2023-04-09,23,1,4,2,1
TXN036928,CUST1342,8385.77,transfer,2024-07-07,11,1,7,3,1
TXN036929,CUST1342,365.09,deposit,2023-08-17,5,0,8,3,0
TXN036930,CUST1342,9524.12,bill_payment,2023-10-25,13,0,10,4,1
TXN036931,CUST1342,8652.33,bill_payment,2024-01-23,18,0,1,1,1
TXN036932,CUST1342,3312.12,bill_payment,2023-08-05,6,1,8,3,0
TXN036933,CUST1342,7039.49,transfer,2023-10-02,9,0,10,4,1
TXN036934,CUST1342,842.85,investment,2023-11-18,6,1,11,4,0
TXN036935,CUST1342,2552.18,withdrawal,2024-03-14,22,0,3,1,0
TXN036936,CUST1343,3007.27,bill_payment,2024-04-10,18,0,4,2,0
TXN036937,CUST1343,9468.51,deposit,2024-03-14,11,0,3,1,1
TXN036938,CUST1343,9351.43,transfer,2023-01-18,16,0,1,1,1
TXN036939,CUST1343,467.52,withdrawal,2023-09-23,16,1,9,3,0
TXN036940,CUST1343,7234.61,investment,2023-08-03,13,0,8,3,1
TXN036941,CUST1343,1784.46,deposit,2024-08-02,21,0,8,3,0
TXN036942,CUST1343,8730.7,transfer,2024-08-17,13,1,8,3,1
TXN036943,CUST1343,1575.8,transfer,2023-03-23,4,0,3,1,0
TXN036944,CUST1343,5462.27,bill_payment,2024-03-28,10,0,3,1,1
TXN036945,CUST1343,6072.55,withdrawal,2023-09-02,1,1,9,3,1
TXN036946,CUST1343,3949.23,investment,2023-09-01,2,0,9,3,0
TXN036947,CUST1344,534.55,transfer,2023-12-20,12,0,12,4,0
TXN036948,CUST1344,3431.45,investment,2023-05-21,10,1,5,2,0
TXN036949,CUST1344,8626.66,transfer,2023-10-10,4,0,10,4,1
TXN036950,CUST1344,1791.67,transfer,2024-01-30,2,0,1,1,0
TXN036951,CUST1344,5238.51,deposit,2024-02-03,21,1,2,1,1
TXN036952,CUST1344,9261.48,investment,2024-05-24,5,0,5,2,1
TXN036953,CUST1344,4431.67,transfer,2023-09-07,14,0,9,3,0
TXN036954,CUST1344,7070.12,investment,2023-02-11,0,1,2,1,1
TXN036955,CUST1344,5629.46,deposit,2024-10-04,2,0,10,4,1
TXN036956,CUST1344,5253.88,investment,2024-04-01,2,0,4,2,1
TXN036957,CUST1344,7608.97,withdrawal,2024-10-20,22,1,10,4,1
TXN036958,CUST1345,6768.35,deposit,2024-02-17,20,1,2,1,1
TXN036959,CUST1345,2133.92,deposit,2024-04-09,13,0,4,2,0
TXN036960,CUST1345,5370.67,deposit,2024-05-11,8,1,5,2,1
TXN036961,CUST1345,2059.79,withdrawal,2024-11-04,13,0,11,4,0
TXN036962,CUST1345,1521.79,investment,2023-09-05,18,0,9,3,0
TXN036963,CUST1346,6558.58,transfer,2024-11-01,18,0,11,4,1
TXN036964,CUST1346,5098.92,deposit,2024-03-29,23,0,3,1,1
TXN036965,CUST1346,7379.8,bill_payment,2024-07-18,2,0,7,3,1
TXN036966,CUST1346,1420.87,transfer,2023-01-21,10,1,1,1,0
TXN036967,CUST1346,6534.38,investment,2024-10-30,16,0,10,4,1
TXN036968,CUST1346,7258.53,withdrawal,2024-06-08,9,1,6,2,1
TXN036969,CUST1346,1653.0,transfer,2023-02-27,20,0,2,1,0
TXN036970,CUST1346,9604.85,transfer,2024-02-16,23,0,2,1,1
TXN036971,CUST1346,2120.15,withdrawal,2024-04-08,7,0,4,2,0
TXN036972,CUST1346,147.36,bill_payment,2024-12-27,19,0,12,4,0
TXN036973,CUST1346,2427.48,transfer,2023-03-26,16,1,3,1,0
TXN036974,CUST1346,8810.59,transfer,2024-12-28,23,1,12,4,1
TXN036975,CUST1346,8966.51,investment,2023-08-20,5,1,8,3,1
TXN036976,CUST1346,5424.9,investment,2024-02-07,20,0,2,1,1
TXN036977,CUST1346,5800.58,deposit,2023-12-10,17,1,12,4,1
TXN036978,CUST1346,3503.15,bill_payment,2024-01-13,3,1,1,1,0
TXN036979,CUST1346,3577.75,withdrawal,2023-02-07,9,0,2,1,0
TXN036980,CUST1347,2407.0,bill_payment,2023-07-29,8,1,7,3,0
TXN036981,CUST1347,9128.13,transfer,2024-08-02,17,0,8,3,1
TXN036982,CUST1347,4876.27,investment,2024-06-02,4,1,6,2,0
TXN036983,CUST1347,6561.19,bill_payment,2024-11-12,0,0,11,4,1
TXN036984,CUST1347,9223.06,investment,2024-04-27,18,1,4,2,1
TXN036985,CUST1347,9214.86,bill_payment,2024-09-25,8,0,9,3,1
TXN036986,CUST1347,3354.46,transfer,2023-10-20,1,0,10,4,0
TXN036987,CUST1347,1773.69,transfer,2023-08-10,8,0,8,3,0
TXN036988,CUST1347,5138.49,investment,2024-06-22,5,1,6,2,1
TXN036989,CUST1347,784.65,transfer,2024-08-07,3,0,8,3,0
TXN036990,CUST1347,9463.96,withdrawal,2023-07-18,16,0,7,3,1
TXN036991,CUST1347,2166.36,transfer,2024-01-12,10,0,1,1,0
TXN036992,CUST1347,8441.43,investment,2024-08-22,8,0,8,3,1
TXN036993,CUST1347,9346.63,deposit,2024-03-22,20,0,3,1,1
TXN036994,CUST1347,5962.69,bill_payment,2023-12-25,5,0,12,4,1
TXN036995,CUST1347,6032.19,deposit,2024-05-05,3,1,5,2,1
TXN036996,CUST1347,9251.9,transfer,2023-06-02,10,0,6,2,1
TXN036997,CUST1347,2518.36,withdrawal,2023-03-23,1,0,3,1,0
TXN036998,CUST1347,9965.19,investment,2024-07-16,1,0,7,3,1
TXN036999,CUST1347,7976.43,deposit,2024-05-16,20,0,5,2,1
TXN037000,CUST1347,7313.99,withdrawal,2024-03-28,6,0,3,1,1
TXN037001,CUST1347,5430.97,investment,2024-09-12,21,0,9,3,1
TXN037002,CUST1347,4861.79,investment,2023-12-10,3,1,12,4,0
TXN037003,CUST1347,2455.38,transfer,2024-09-15,17,1,9,3,0
TXN037004,CUST1347,929.43,bill_payment,2023-12-27,14,0,12,4,0
TXN037005,CUST1347,5308.09,bill_payment,2023-08-22,19,0,8,3,1
TXN037006,CUST1347,1625.85,transfer,2024-02-08,13,0,2,1,0
TXN037007,CUST1347,7495.08,deposit,2024-11-20,9,0,11,4,1
TXN037008,CUST1347,5066.07,investment,2024-10-10,23,0,10,4,1
TXN037009,CUST1347,7270.06,withdrawal,2024-11-02,6,1,11,4,1
TXN037010,CUST1347,1571.62,deposit,2024-02-20,4,0,2,1,0
TXN037011,CUST1347,8174.64,investment,2024-10-07,23,0,10,4,1
TXN037012,CUST1347,1997.41,investment,2024-08-10,15,1,8,3,0
TXN037013,CUST1347,6534.13,deposit,2024-01-25,16,0,1,1,1
TXN037014,CUST1347,1382.79,bill_payment,2024-02-23,23,0,2,1,0
TXN037015,CUST1347,7748.47,withdrawal,2023-01-10,14,0,1,1,1
TXN037016,CUST1347,9924.65,withdrawal,2024-08-31,17,1,8,3,1
TXN037017,CUST1347,3783.54,transfer,2024-09-07,12,1,9,3,0
TXN037018,CUST1347,690.78,deposit,2024-11-07,21,0,11,4,0
TXN037019,CUST1347,1984.19,transfer,2024-09-23,15,0,9,3,0
TXN037020,CUST1347,7120.3,investment,2023-06-14,6,0,6,2,1
TXN037021,CUST1347,7315.6,investment,2024-08-22,19,0,8,3,1
TXN037022,CUST1348,5927.94,bill_payment,2024-01-07,1,1,1,1,1
TXN037023,CUST1348,4031.23,withdrawal,2023-09-10,5,1,9,3,0
TXN037024,CUST1348,5079.96,deposit,2023-05-31,19,0,5,2,1
TXN037025,CUST1348,7670.65,deposit,2024-06-11,16,0,6,2,1
TXN037026,CUST1348,3657.92,bill_payment,2024-05-17,0,0,5,2,0
TXN037027,CUST1348,214.11,bill_payment,2023-09-23,10,1,9,3,0
TXN037028,CUST1348,1883.44,deposit,2024-05-12,12,1,5,2,0
TXN037029,CUST1349,2024.72,withdrawal,2023-11-11,12,1,11,4,0
TXN037030,CUST1349,7397.89,transfer,2024-05-14,2,0,5,2,1
TXN037031,CUST1349,7844.27,deposit,2023-06-11,7,1,6,2,1
TXN037032,CUST1349,5963.26,investment,2023-11-01,9,0,11,4,1
TXN037033,CUST1349,7207.31,withdrawal,2024-04-11,12,0,4,2,1
TXN037034,CUST1349,3527.41,withdrawal,2024-07-19,15,0,7,3,0
TXN037035,CUST1349,451.42,transfer,2023-04-03,15,0,4,2,0
TXN037036,CUST1349,9317.78,withdrawal,2024-02-24,2,1,2,1,1
TXN037037,CUST1349,6031.58,investment,2023-11-09,12,0,11,4,1
TXN037038,CUST1349,5014.11,transfer,2024-11-28,2,0,11,4,1
TXN037039,CUST1349,1943.93,deposit,2023-06-19,22,0,6,2,0
TXN037040,CUST1349,6070.74,deposit,2024-03-26,15,0,3,1,1
TXN037041,CUST1349,6674.06,withdrawal,2024-06-19,0,0,6,2,1
TXN037042,CUST1349,9742.21,deposit,2023-12-26,12,0,12,4,1
TXN037043,CUST1349,1276.02,withdrawal,2023-11-06,2,0,11,4,0
TXN037044,CUST1349,1551.2,bill_payment,2023-03-25,16,1,3,1,0
TXN037045,CUST1349,8811.19,deposit,2024-03-12,13,0,3,1,1
TXN037046,CUST1349,8223.24,transfer,2024-05-26,1,1,5,2,1
TXN037047,CUST1349,7208.65,deposit,2023-10-01,9,1,10,4,1
TXN037048,CUST1349,6774.91,deposit,2024-04-03,13,0,4,2,1
TXN037049,CUST1349,3026.58,withdrawal,2024-01-25,8,0,1,1,0
TXN037050,CUST1349,695.89,transfer,2024-10-17,4,0,10,4,0
TXN037051,CUST1349,8698.66,withdrawal,2023-01-23,17,0,1,1,1
TXN037052,CUST1349,1512.27,bill_payment,2024-06-27,23,0,6,2,0
TXN037053,CUST1349,9786.02,deposit,2023-09-14,21,0,9,3,1
TXN037054,CUST1349,1333.92,deposit,2023-02-08,19,0,2,1,0
TXN037055,CUST1349,5353.13,transfer,2024-10-20,23,1,10,4,1
TXN037056,CUST1349,2133.05,withdrawal,2023-02-25,22,1,2,1,0
TXN037057,CUST1349,8257.82,bill_payment,2023-03-15,21,0,3,1,1
TXN037058,CUST1349,3727.55,deposit,2023-11-20,3,0,11,4,0
TXN037059,CUST1349,6156.88,bill_payment,2023-12-23,15,1,12,4,1
TXN037060,CUST1349,96.96,investment,2023-10-04,5,0,10,4,0
TXN037061,CUST1349,1115.23,deposit,2024-01-22,14,0,1,1,0
TXN037062,CUST1350,3129.74,bill_payment,2024-02-10,1,1,2,1,0
TXN037063,CUST1350,8375.41,transfer,2024-10-04,18,0,10,4,1
TXN037064,CUST1350,9472.77,bill_payment,2024-04-01,3,0,4,2,1
TXN037065,CUST1350,9596.81,bill_payment,2023-11-02,9,0,11,4,1
TXN037066,CUST1350,5756.68,investment,2024-11-15,18,0,11,4,1
TXN037067,CUST1350,3747.2,deposit,2023-11-25,22,1,11,4,0
TXN037068,CUST1350,4002.35,bill_payment,2023-04-24,18,0,4,2,0
TXN037069,CUST1350,5976.17,investment,2024-08-30,3,0,8,3,1
TXN037070,CUST1350,3675.53,bill_payment,2023-12-16,22,1,12,4,0
TXN037071,CUST1350,6953.48,bill_payment,2024-01-17,12,0,1,1,1
TXN037072,CUST1350,4367.85,transfer,2023-04-30,15,1,4,2,0
TXN037073,CUST1350,4185.25,withdrawal,2024-09-17,2,0,9,3,0
TXN037074,CUST1350,8015.6,investment,2023-11-12,17,1,11,4,1
TXN037075,CUST1350,3745.21,investment,2023-01-27,3,0,1,1,0
TXN037076,CUST1350,1607.83,investment,2024-06-14,14,0,6,2,0
TXN037077,CUST1350,579.94,deposit,2023-02-16,20,0,2,1,0
TXN037078,CUST1350,960.54,bill_payment,2023-07-14,4,0,7,3,0
TXN037079,CUST1350,3672.87,withdrawal,2023-04-24,18,0,4,2,0
TXN037080,CUST1350,6232.54,deposit,2024-06-05,17,0,6,2,1
TXN037081,CUST1350,3529.26,deposit,2024-04-03,2,0,4,2,0
TXN037082,CUST1350,3776.36,deposit,2023-04-06,4,0,4,2,0
TXN037083,CUST1350,6739.94,investment,2024-06-13,15,0,6,2,1
TXN037084,CUST1350,5441.1,withdrawal,2024-10-21,19,0,10,4,1
TXN037085,CUST1350,9667.24,transfer,2024-12-12,18,0,12,4,1
TXN037086,CUST1350,7464.85,deposit,2024-10-29,0,0,10,4,1
TXN037087,CUST1350,3005.02,deposit,2023-07-10,18,0,7,3,0
TXN037088,CUST1350,994.54,deposit,2024-12-27,11,0,12,4,0
TXN037089,CUST1350,4394.82,bill_payment,2024-12-06,7,0,12,4,0
TXN037090,CUST1350,6121.02,bill_payment,2024-11-27,16,0,11,4,1
TXN037091,CUST1350,8507.13,investment,2023-09-30,6,1,9,3,1
TXN037092,CUST1350,823.99,withdrawal,2023-07-09,1,1,7,3,0
TXN037093,CUST1350,4766.48,deposit,2023-03-19,8,1,3,1,0
TXN037094,CUST1350,5000.38,bill_payment,2024-10-10,16,0,10,4,1
TXN037095,CUST1350,3087.93,investment,2024-04-05,2,0,4,2,0
TXN037096,CUST1350,5998.86,deposit,2023-09-11,21,0,9,3,1
TXN037097,CUST1350,6596.78,withdrawal,2023-04-27,2,0,4,2,1
TXN037098,CUST1350,5757.52,withdrawal,2024-02-05,12,0,2,1,1
TXN037099,CUST1350,9978.3,investment,2024-08-01,3,0,8,3,1
TXN037100,CUST1350,2136.61,withdrawal,2024-02-03,9,1,2,1,0
TXN037101,CUST1350,5501.38,deposit,2023-11-07,10,0,11,4,1
TXN037102,CUST1350,8798.12,withdrawal,2023-12-24,13,1,12,4,1
TXN037103,CUST1351,530.06,deposit,2023-07-15,7,1,7,3,0
TXN037104,CUST1351,2428.32,withdrawal,2023-05-02,13,0,5,2,0
TXN037105,CUST1351,5218.81,transfer,2023-09-02,14,1,9,3,1
TXN037106,CUST1351,4468.08,transfer,2024-06-17,5,0,6,2,0
TXN037107,CUST1351,8561.91,investment,2023-12-12,17,0,12,4,1
TXN037108,CUST1351,1283.54,deposit,2024-08-11,2,1,8,3,0
TXN037109,CUST1351,8970.69,deposit,2024-04-06,16,1,4,2,1
TXN037110,CUST1351,5334.07,deposit,2024-12-06,21,0,12,4,1
TXN037111,CUST1351,6979.3,withdrawal,2023-09-11,12,0,9,3,1
TXN037112,CUST1351,644.27,deposit,2023-01-23,10,0,1,1,0
TXN037113,CUST1351,950.16,transfer,2023-01-04,13,0,1,1,0
TXN037114,CUST1351,465.96,deposit,2024-08-18,18,1,8,3,0
TXN037115,CUST1351,4372.01,withdrawal,2024-07-14,16,1,7,3,0
TXN037116,CUST1351,8835.9,withdrawal,2024-11-27,5,0,11,4,1
TXN037117,CUST1351,3037.71,deposit,2023-03-18,23,1,3,1,0
TXN037118,CUST1351,7364.21,deposit,2023-08-24,20,0,8,3,1
TXN037119,CUST1351,5336.73,deposit,2023-06-04,16,1,6,2,1
TXN037120,CUST1352,7085.26,withdrawal,2023-02-07,23,0,2,1,1
TXN037121,CUST1352,3094.03,transfer,2024-01-19,14,0,1,1,0
TXN037122,CUST1352,4187.79,withdrawal,2023-09-11,11,0,9,3,0
TXN037123,CUST1352,3922.31,investment,2023-06-22,0,0,6,2,0
TXN037124,CUST1352,7054.85,investment,2023-11-01,4,0,11,4,1
TXN037125,CUST1352,4093.57,bill_payment,2024-10-21,3,0,10,4,0
TXN037126,CUST1352,7370.08,investment,2023-08-27,12,1,8,3,1
TXN037127,CUST1352,3588.03,withdrawal,2023-08-14,6,0,8,3,0
TXN037128,CUST1353,1935.24,transfer,2024-10-16,20,0,10,4,0
TXN037129,CUST1353,6939.83,transfer,2023-11-02,2,0,11,4,1
TXN037130,CUST1353,8632.38,transfer,2023-07-22,11,1,7,3,1
TXN037131,CUST1353,1078.09,transfer,2023-01-03,12,0,1,1,0
TXN037132,CUST1353,3688.36,bill_payment,2024-10-18,14,0,10,4,0
TXN037133,CUST1353,5422.3,withdrawal,2023-03-29,17,0,3,1,1
TXN037134,CUST1353,3612.33,withdrawal,2024-04-29,6,0,4,2,0
TXN037135,CUST1353,6739.96,transfer,2023-12-03,2,1,12,4,1
TXN037136,CUST1353,7723.74,investment,2023-08-02,10,0,8,3,1
TXN037137,CUST1353,6304.46,withdrawal,2024-04-25,18,0,4,2,1
TXN037138,CUST1353,8721.75,bill_payment,2023-01-15,23,1,1,1,1
TXN037139,CUST1353,6594.53,investment,2023-12-22,1,0,12,4,1
TXN037140,CUST1353,7258.3,transfer,2023-08-07,10,0,8,3,1
TXN037141,CUST1353,4058.78,deposit,2023-11-17,20,0,11,4,0
TXN037142,CUST1353,6578.07,investment,2024-07-12,13,0,7,3,1
TXN037143,CUST1353,9128.7,deposit,2023-04-12,21,0,4,2,1
TXN037144,CUST1353,6757.74,withdrawal,2023-05-05,2,0,5,2,1
TXN037145,CUST1353,6517.58,bill_payment,2023-04-23,18,1,4,2,1
TXN037146,CUST1353,5884.13,transfer,2023-10-16,13,0,10,4,1
TXN037147,CUST1353,7703.61,investment,2023-07-19,15,0,7,3,1
TXN037148,CUST1353,1992.98,bill_payment,2023-08-01,0,0,8,3,0
TXN037149,CUST1353,1045.9,deposit,2023-12-26,4,0,12,4,0
TXN037150,CUST1353,2961.63,withdrawal,2024-03-14,11,0,3,1,0
TXN037151,CUST1353,6042.69,bill_payment,2024-09-28,10,1,9,3,1
TXN037152,CUST1353,2646.95,transfer,2023-03-24,18,0,3,1,0
TXN037153,CUST1353,2929.39,investment,2023-10-01,12,1,10,4,0
TXN037154,CUST1353,8129.08,transfer,2023-07-14,14,0,7,3,1
TXN037155,CUST1353,7232.59,investment,2023-03-26,8,1,3,1,1
TXN037156,CUST1353,4936.89,withdrawal,2024-08-02,21,0,8,3,0
TXN037157,CUST1353,6876.72,bill_payment,2024-03-25,10,0,3,1,1
TXN037158,CUST1353,710.34,transfer,2024-08-19,19,0,8,3,0
TXN037159,CUST1353,1870.8,withdrawal,2023-04-05,20,0,4,2,0
TXN037160,CUST1353,6009.78,transfer,2024-12-28,18,1,12,4,1
TXN037161,CUST1353,8330.4,transfer,2024-06-02,21,1,6,2,1
TXN037162,CUST1353,1329.71,bill_payment,2024-12-11,2,0,12,4,0
TXN037163,CUST1353,8212.7,transfer,2024-10-08,17,0,10,4,1
TXN037164,CUST1353,9252.86,investment,2023-03-03,16,0,3,1,1
TXN037165,CUST1353,3445.65,transfer,2024-02-06,19,0,2,1,0
TXN037166,CUST1353,999.77,transfer,2023-01-02,2,0,1,1,0
TXN037167,CUST1353,971.35,withdrawal,2023-09-29,19,0,9,3,0
TXN037168,CUST1353,518.88,investment,2024-11-01,18,0,11,4,0
TXN037169,CUST1353,9941.23,transfer,2024-07-26,13,0,7,3,1
TXN037170,CUST1353,5706.92,bill_payment,2024-10-31,16,0,10,4,1
TXN037171,CUST1353,7714.85,deposit,2024-11-22,3,0,11,4,1
TXN037172,CUST1353,7689.9,withdrawal,2024-02-06,4,0,2,1,1
TXN037173,CUST1353,1088.69,withdrawal,2024-12-26,8,0,12,4,0
TXN037174,CUST1353,1836.2,deposit,2024-12-02,8,0,12,4,0
TXN037175,CUST1353,548.46,transfer,2024-09-10,23,0,9,3,0
TXN037176,CUST1353,1049.1,investment,2024-10-17,22,0,10,4,0
TXN037177,CUST1354,5973.94,deposit,2024-10-06,5,1,10,4,1
TXN037178,CUST1354,1876.61,transfer,2023-12-24,23,1,12,4,0
TXN037179,CUST1354,1912.92,deposit,2023-05-28,14,1,5,2,0
TXN037180,CUST1354,29.62,investment,2024-09-07,14,1,9,3,0
TXN037181,CUST1354,1097.53,investment,2024-05-31,23,0,5,2,0
TXN037182,CUST1354,5249.68,transfer,2024-10-28,10,0,10,4,1
TXN037183,CUST1354,9046.73,withdrawal,2024-02-21,8,0,2,1,1
TXN037184,CUST1354,6632.22,investment,2023-03-08,17,0,3,1,1
TXN037185,CUST1354,678.36,transfer,2023-08-05,6,1,8,3,0
TXN037186,CUST1354,6829.59,withdrawal,2023-04-15,1,1,4,2,1
TXN037187,CUST1354,5115.53,deposit,2023-01-07,6,1,1,1,1
TXN037188,CUST1354,4607.51,withdrawal,2023-09-16,20,1,9,3,0
TXN037189,CUST1354,4758.16,transfer,2024-04-24,23,0,4,2,0
TXN037190,CUST1354,2627.74,deposit,2024-04-15,2,0,4,2,0
TXN037191,CUST1354,6746.74,withdrawal,2024-07-04,8,0,7,3,1
TXN037192,CUST1354,182.51,investment,2023-04-24,5,0,4,2,0
TXN037193,CUST1354,7531.07,withdrawal,2024-06-17,4,0,6,2,1
TXN037194,CUST1354,7385.09,transfer,2023-09-07,5,0,9,3,1
TXN037195,CUST1354,1268.66,withdrawal,2024-10-24,21,0,10,4,0
TXN037196,CUST1354,7051.12,bill_payment,2024-04-08,4,0,4,2,1
TXN037197,CUST1354,3348.72,transfer,2024-01-01,4,0,1,1,0
TXN037198,CUST1354,4436.72,withdrawal,2024-02-08,22,0,2,1,0
TXN037199,CUST1354,9151.02,transfer,2024-03-08,23,0,3,1,1
TXN037200,CUST1354,2579.96,bill_payment,2023-07-08,21,1,7,3,0
TXN037201,CUST1354,7294.13,investment,2024-03-15,6,0,3,1,1
TXN037202,CUST1354,5740.5,bill_payment,2023-12-20,7,0,12,4,1
TXN037203,CUST1354,2542.72,withdrawal,2024-03-13,19,0,3,1,0
TXN037204,CUST1354,6274.66,investment,2023-09-27,16,0,9,3,1
TXN037205,CUST1354,9787.48,investment,2023-01-17,19,0,1,1,1
TXN037206,CUST1354,4524.03,transfer,2023-11-09,15,0,11,4,0
TXN037207,CUST1354,323.58,transfer,2024-01-22,17,0,1,1,0
TXN037208,CUST1354,9762.53,investment,2023-01-22,15,1,1,1,1
TXN037209,CUST1354,8025.75,investment,2023-08-10,1,0,8,3,1
TXN037210,CUST1354,5491.9,investment,2024-12-05,16,0,12,4,1
TXN037211,CUST1354,5498.58,transfer,2023-08-08,2,0,8,3,1
TXN037212,CUST1354,2789.16,investment,2023-06-24,18,1,6,2,0
TXN037213,CUST1354,8997.12,deposit,2024-06-05,20,0,6,2,1
TXN037214,CUST1354,2783.83,transfer,2023-10-09,15,0,10,4,0
TXN037215,CUST1354,8846.05,withdrawal,2023-06-03,5,1,6,2,1
TXN037216,CUST1354,7334.29,bill_payment,2024-09-18,17,0,9,3,1
TXN037217,CUST1354,1914.75,investment,2024-06-11,0,0,6,2,0
TXN037218,CUST1354,5630.17,withdrawal,2023-03-21,10,0,3,1,1
TXN037219,CUST1354,2239.34,deposit,2024-11-07,14,0,11,4,0
TXN037220,CUST1354,8025.48,withdrawal,2023-12-19,23,0,12,4,1
TXN037221,CUST1354,9956.14,deposit,2023-11-18,4,1,11,4,1
TXN037222,CUST1354,666.12,withdrawal,2023-01-29,9,1,1,1,0
TXN037223,CUST1354,6957.93,investment,2023-02-05,21,1,2,1,1
TXN037224,CUST1354,5284.73,transfer,2024-03-07,8,0,3,1,1
TXN037225,CUST1354,2834.14,bill_payment,2023-12-18,20,0,12,4,0
TXN037226,CUST1355,9944.09,deposit,2023-12-26,21,0,12,4,1
TXN037227,CUST1355,566.79,investment,2023-09-02,14,1,9,3,0
TXN037228,CUST1355,8712.71,withdrawal,2024-11-14,0,0,11,4,1
TXN037229,CUST1355,4748.39,transfer,2023-06-19,15,0,6,2,0
TXN037230,CUST1355,5320.8,transfer,2024-08-04,23,1,8,3,1
TXN037231,CUST1355,4176.5,transfer,2024-09-06,12,0,9,3,0
TXN037232,CUST1355,5129.13,bill_payment,2024-03-28,14,0,3,1,1
TXN037233,CUST1355,1486.51,withdrawal,2023-07-12,8,0,7,3,0
TXN037234,CUST1355,5362.75,bill_payment,2023-10-17,9,0,10,4,1
TXN037235,CUST1355,9704.55,bill_payment,2023-09-30,12,1,9,3,1
TXN037236,CUST1355,7958.61,withdrawal,2024-05-13,0,0,5,2,1
TXN037237,CUST1355,7967.9,investment,2024-11-03,1,1,11,4,1
TXN037238,CUST1355,1906.25,deposit,2023-08-07,1,0,8,3,0
TXN037239,CUST1355,9148.31,transfer,2024-02-25,7,1,2,1,1
TXN037240,CUST1355,4928.16,withdrawal,2023-10-23,22,0,10,4,0
TXN037241,CUST1355,6731.49,withdrawal,2024-11-03,7,1,11,4,1
TXN037242,CUST1355,7254.51,transfer,2023-12-21,23,0,12,4,1
TXN037243,CUST1355,9778.08,bill_payment,2023-10-29,10,1,10,4,1
TXN037244,CUST1355,8240.16,deposit,2023-05-03,9,0,5,2,1
TXN037245,CUST1355,9368.11,withdrawal,2023-11-24,13,0,11,4,1
TXN037246,CUST1355,2506.27,transfer,2023-12-06,5,0,12,4,0
TXN037247,CUST1355,2227.65,transfer,2024-04-28,20,1,4,2,0
TXN037248,CUST1355,6861.51,transfer,2024-05-18,2,1,5,2,1
