customer_id,recency,frequency,monetary,avg_amount,max_amount,n_types,n_weekends,n_large_txns,active_months,pca1,pca2,cluster
CUST1502,55,25,130680.74,5227.23,9957.93,5,7,13,11,0.00034461809916702777,0.2485170855249047,0
CUST1503,83,19,91027.78,4790.94,9900.72,5,6,10,9,-1.2377313750324246,-0.22834727416936093,1
CUST1504,61,6,33362.68,5560.45,8910.62,4,2,4,6,-3.6767067163821223,1.049000559493067,1
CUST1505,4,43,217992.85,5069.6,9975.66,5,15,21,12,2.709755610946159,0.05176704215684813,0
CUST1506,22,24,101735.09,4238.96,8431.33,5,3,9,11,-0.7074747799317782,-1.4354724683730182,1
CUST1507,13,42,211408.06,5033.53,9759.09,5,10,22,12,2.2134756425284876,0.09746128335628779,0
CUST1508,9,43,196192.75,4562.62,9834.23,5,16,17,11,2.181828053119821,-0.7228964595286145,0
CUST1509,15,13,75772.22,5828.63,8890.8,5,4,8,9,-1.4010895200842715,0.7212396472332765,1
CUST1510,47,6,36217.19,6036.2,9356.96,3,0,4,5,-4.4934770645718585,2.136863197610885,1
CUST1511,1,26,135534.67,5212.87,9739.29,5,13,14,12,1.0875922923122534,-0.12113385649199908,0
CUST1512,6,19,87592.69,4610.14,9246.72,5,6,8,11,-0.6481784166573854,-1.0894565055365246,1
CUST1513,28,16,71768.65,4485.54,9830.37,5,3,8,10,-1.403768646128117,-1.0890345542816298,1
CUST1514,57,16,62402.39,3900.15,7961.19,4,6,5,11,-1.9711706732504288,-1.4567530122275136,1
CUST1515,10,40,203904.67,5097.62,9959.68,5,10,18,12,1.8889177642774129,0.030252718156556946,0
CUST1516,9,13,68224.72,5248.06,9611.62,5,4,7,8,-1.7031184227704668,-0.08536949230100993,1
CUST1517,227,12,59951.64,4995.97,9966.73,5,5,6,8,-2.8536645224644595,0.7390025416820152,1
CUST1518,19,23,107298.46,4665.15,9972.39,5,11,10,11,0.09490550915560308,-0.8710916531111402,0
CUST1519,45,37,161679.4,4369.71,8682.9,5,11,15,12,1.209478397882116,-0.9400299880829915,0
CUST1520,147,12,43433.86,3619.49,9963.48,5,3,2,9,-2.895120659360268,-1.776182720204127,1
CUST1521,203,10,55516.25,5551.62,9619.7,4,4,6,6,-3.8195159341430442,1.9211834868445006,1
CUST1522,24,49,222952.22,4550.05,9964.36,5,14,20,12,2.6508508612497526,-0.5662487806407511,0
CUST1523,49,27,138525.41,5130.57,9567.26,5,8,14,11,0.28119752095846934,0.12336712822508338,0
CUST1524,19,28,148550.56,5305.38,9879.05,5,10,15,11,0.7696481578752659,0.23267792233570855,0
CUST1525,130,14,57069.83,4076.42,7793.13,4,6,5,9,-2.7773657527280107,-0.701249119071086,1
CUST1526,3,48,233150.25,4857.3,9686.61,5,14,20,12,2.8101708325235246,-0.2448164909645992,0
CUST1527,92,7,28926.17,4132.31,9351.11,4,1,3,4,-4.442817992513412,-0.6282244665286383,1
CUST1528,23,43,210136.54,4886.9,9832.76,5,13,24,12,2.553426469677555,-0.001830085411892153,0
CUST1529,38,15,70508.73,4700.58,8868.32,5,6,8,10,-1.216486671803094,-0.7582498381555934,1
CUST1530,7,36,175169.11,4865.81,9658.21,5,9,17,11,1.2500379887801678,-0.32023627964060203,0
CUST1531,9,12,55888.16,4657.35,9380.19,5,3,5,8,-2.061921903418151,-0.96525636395735,1
CUST1532,16,20,115058.06,5752.9,9755.56,5,6,12,11,-0.17102819524231172,0.691673374335383,0
CUST1533,9,21,125136.92,5958.9,9868.84,4,3,14,9,-1.116847040667451,1.5935249721162563,1
CUST1534,28,19,101781.33,5356.91,9645.76,5,4,8,10,-0.9636285747230612,0.14089718175454724,1
CUST1535,243,7,37798.37,5399.77,9970.44,3,2,3,6,-5.17125498764061,2.272393666315919,1
CUST1536,105,10,50497.36,5049.74,8538.09,5,0,5,7,-3.0443536628954453,0.16684612467321108,1
CUST1537,6,48,237564.67,4949.26,9382.74,5,15,23,12,3.0914047611445636,-0.005603039363332963,0
CUST1538,17,43,185877.16,4322.72,9911.88,5,17,16,12,2.2682557709754265,-1.1190304373682698,0
CUST1539,157,8,56822.18,7102.77,9881.22,5,3,8,6,-2.9123472752987003,3.386115239552284,1
CUST1540,4,38,212340.51,5587.91,9901.14,5,6,24,11,1.7662568958971205,0.9471902591487448,0
CUST1541,42,48,218824.36,4558.84,9819.87,5,16,19,12,2.6197620386532554,-0.5018815842320151,0
CUST1542,28,12,62028.94,5169.08,9850.71,5,3,6,7,-2.199940325122909,-0.064876130537106,1
CUST1543,34,43,217641.29,5061.43,9951.07,5,11,20,12,2.1540091786033804,0.19601961235774684,0
CUST1544,42,16,67946.57,4246.66,9748.0,5,4,7,9,-1.667733519715039,-1.319405845046462,1
CUST1545,16,29,162975.44,5619.84,9994.29,5,8,17,12,1.0556682267294093,0.6832397219988453,0
CUST1546,9,39,234066.93,6001.72,9850.18,5,12,27,11,2.6373580218800954,1.6421874437309358,0
CUST1547,16,45,210973.11,4688.29,9987.41,5,11,21,12,2.2945500934332386,-0.39534942205847345,0
CUST1548,3,6,23499.52,3916.59,9930.85,4,3,1,5,-3.849082542997609,-1.5570824118426227,1
CUST1549,35,22,86273.12,3921.51,9841.48,5,5,8,11,-0.8428649989873782,-1.861804585519403,1
CUST1550,6,32,180693.81,5646.68,9927.83,5,8,19,10,1.0699653403863298,0.8749742560464334,0
CUST1551,6,13,63537.15,4887.47,9905.65,5,3,5,7,-2.129685504293734,-0.5982659915724784,1
CUST1552,24,19,93492.36,4920.65,9902.31,5,4,10,9,-1.094557353998137,-0.3672447334218856,1
CUST1553,72,43,227815.48,5298.03,9841.61,5,8,25,12,2.079571750950797,0.9206357016576006,0
CUST1554,40,22,103820.56,4719.12,9673.64,5,5,11,10,-0.7015784782403773,-0.5666278288593306,1
CUST1555,7,16,67414.12,4213.38,9635.91,5,5,6,9,-1.4724864776376199,-1.5971094242092163,1
CUST1556,101,24,119630.83,4984.62,9996.37,5,4,10,10,-0.9625739732060646,0.1357255511555456,1
CUST1557,27,15,56830.34,3788.69,9930.12,5,3,5,10,-1.7536949268912776,-2.1596725369525354,1
CUST1558,7,26,143701.74,5526.99,9823.72,5,9,15,10,0.4834034899407676,0.5224103195833129,0
CUST1559,7,30,155114.12,5170.47,9345.71,5,9,12,12,0.8439779834693878,-0.15416361566057551,0
CUST1560,110,17,85474.58,5027.92,9278.98,5,2,8,9,-1.9150698088774065,0.1920787201368212,1
CUST1561,17,46,206508.1,4489.31,9534.14,5,12,18,12,2.19064594614824,-0.7688508838645733,0
CUST1562,45,28,118723.52,4240.13,9861.72,5,10,12,9,-0.16518272888562946,-1.1012262573377396,0
CUST1563,19,14,56115.15,4008.22,8736.99,5,2,5,9,-2.00153040100481,-1.8436615117308779,1
CUST1564,45,44,252866.85,5746.97,9825.4,5,16,25,12,3.131137982482967,1.3877049615271642,0
CUST1565,16,37,129624.76,3503.37,9628.52,5,13,11,12,1.0243538229014726,-2.4752581693971085,0
CUST1566,69,6,20536.29,3422.72,5924.72,3,2,3,5,-4.788559787594683,-1.346194273172548,1
CUST1567,75,30,145772.74,4859.09,9970.22,5,8,15,12,0.5133356308042365,-0.11625149313484928,0
CUST1568,69,11,48216.02,4383.27,8092.27,4,4,5,7,-3.1403715185808516,-0.512749374310139,1
CUST1569,116,7,38332.5,5476.07,8788.42,4,6,5,5,-3.6668915969508675,1.320500169194052,1
CUST1570,7,45,232776.26,5172.81,9862.3,5,10,23,11,2.3624764062111514,0.38126920698882255,0
CUST1571,12,50,231002.2,4620.04,9594.43,5,9,24,11,2.4165869501039254,-0.3150289023755853,0
CUST1572,85,21,105462.76,5022.04,9698.98,5,4,9,12,-0.7631728201278026,-0.07551900002568143,1
CUST1573,2,50,232042.72,4640.85,9493.3,5,11,25,11,2.7056086753435307,-0.3191796958353314,0
CUST1574,5,15,87523.55,5834.9,9974.86,4,4,9,8,-1.9219936508795632,1.2332314471775458,1
CUST1575,2,8,53796.94,6724.62,9844.75,5,1,5,5,-2.7249985471822162,1.978288645554314,1
CUST1576,167,20,114733.5,5736.68,9498.92,5,4,13,9,-1.3960555647167856,1.6703053108418622,1
CUST1577,6,40,210399.32,5259.98,8983.09,5,15,24,12,2.7444481175324973,0.4039004339206956,0
CUST1578,230,10,45962.88,4596.29,9580.02,5,4,4,6,-3.616829599684466,0.2496666083467536,1
CUST1579,6,21,102932.02,4901.52,9892.82,5,6,9,11,-0.40630033738260685,-0.6359899311827464,1
CUST1580,8,36,174570.33,4849.18,9989.02,5,15,16,12,1.8829810712275656,-0.45809326384977295,0
CUST1581,12,37,195051.78,5271.67,9605.99,5,5,21,12,1.4809130373900117,0.3825098649384541,0
CUST1582,114,9,52403.09,5822.57,8152.73,4,3,6,7,-3.3172187086563643,1.7323177938323886,1
CUST1583,93,15,68674.59,4578.31,8899.12,5,7,6,9,-1.7192265085683003,-0.6293018102796327,1
CUST1584,30,22,103988.6,4726.75,9107.12,5,6,12,10,-0.50577117433947,-0.5854593493574078,1
CUST1585,25,21,123286.68,5870.79,9684.54,5,5,13,9,-0.5124848576956114,1.070067268725073,1
CUST1586,51,25,133695.99,5347.84,9827.52,5,6,14,11,0.019853629524511612,0.4317858191778573,0
CUST1587,11,33,187316.95,5676.27,9771.97,5,14,19,10,1.6417722029761002,0.9250644516892688,0
CUST1588,14,47,228589.61,4863.61,9771.7,5,13,26,12,2.9575404102458567,0.010140429082552223,0
CUST1589,164,6,34027.89,5671.32,9996.42,3,2,3,6,-4.816529882530608,2.192398603392681,1
CUST1590,4,46,224975.51,4890.77,9895.83,5,12,22,12,2.63469576503199,-0.13482436070235926,0
CUST1591,37,36,177311.97,4925.33,9239.56,5,11,17,12,1.4744536946706324,-0.13638231839721493,0
CUST1592,36,40,168233.6,4205.84,9959.39,5,13,13,11,1.255505913171324,-1.2176533712355102,0
CUST1593,28,19,75783.83,3988.62,8687.09,5,1,6,8,-1.9716652704214093,-1.6933469484198842,1
CUST1594,39,20,94290.82,4714.54,9047.0,5,4,8,8,-1.4443815827654036,-0.5662816079773272,1
CUST1595,6,18,105460.04,5858.89,9680.2,5,0,12,9,-1.1203728712517518,0.9097638931509548,1
CUST1596,43,38,179756.65,4730.44,9815.35,5,9,17,12,1.3362756478012547,-0.3550596692822248,0
CUST1597,18,39,169320.81,4341.56,8835.86,5,13,16,11,1.5037869720589776,-1.0366126369426845,0
CUST1598,21,38,191938.53,5051.01,9812.84,5,9,19,12,1.6626103783856234,0.0435957855181362,0
CUST1599,67,37,194892.19,5267.36,9747.79,5,5,16,11,0.736769532209144,0.5854919740825617,0
CUST1600,2,40,212131.8,5303.3,9532.06,5,9,24,12,2.258236828765775,0.47358122447611034,0
CUST1601,1,11,47687.52,4335.23,9051.66,5,3,4,7,-2.370395846659656,-1.4332122003155654,1
CUST1602,6,38,173650.67,4569.75,9983.85,5,7,19,10,1.0489937521548638,-0.6018752206597177,0
CUST1603,1,49,216115.61,4410.52,9850.26,5,10,20,12,2.363625628072795,-0.8777093248871461,0
CUST1604,21,41,202438.76,4937.53,9522.18,5,9,22,11,1.810270511571588,0.05899801948609971,0
CUST1605,43,14,47667.94,3404.85,6432.27,5,2,3,8,-2.5170874671148797,-2.546820349669765,1
CUST1606,48,15,80273.29,5351.55,9830.16,4,7,9,8,-1.9571566348174825,0.7898946884558238,1
CUST1607,35,27,151829.19,5623.3,9937.15,5,6,16,11,0.4151175760303176,0.8116161776287473,0
CUST1608,225,12,56150.27,4679.19,9537.56,4,3,7,9,-3.4132433053946687,0.7229605095231644,1
CUST1609,21,38,188889.26,4970.77,9594.91,5,9,19,12,1.6371891645129861,-0.0712620803564726,0
CUST1610,22,27,117517.75,4352.51,9536.4,5,4,8,11,-0.4739106245112784,-1.290869550390495,1
CUST1611,4,36,178486.77,4957.97,9046.5,5,14,17,11,1.7263754395136082,-0.23029577743218008,0
CUST1612,12,34,194654.1,5725.12,9999.4,5,7,19,11,1.2930477902387352,0.9863599393249355,0
CUST1613,23,13,85942.37,6610.95,9882.9,4,3,9,8,-2.111668668596392,2.3879058193252067,1
CUST1614,25,36,187766.52,5215.74,9511.6,5,11,19,12,1.738257296477324,0.27369054666734277,0
CUST1615,4,38,199829.23,5258.66,9360.25,5,13,20,12,2.2171783878433855,0.2573567605495938,0
CUST1616,5,48,218744.88,4557.19,9975.9,5,14,18,12,2.570078782255889,-0.7321440464390763,0
CUST1617,140,7,37359.63,5337.09,8498.14,4,2,4,6,-4.026260345537984,1.1945916116676492,1
CUST1618,4,49,253033.78,5163.95,9856.44,5,15,26,12,3.4219781056078378,0.3978748604641829,0
CUST1619,8,24,122291.55,5095.48,9999.49,5,7,13,10,-0.0440308347780017,-0.14898306957919386,0
CUST1620,3,40,195378.72,4884.47,9877.39,5,13,16,11,1.8161994709648914,-0.33370852128484874,0
CUST1621,35,46,232670.46,5058.05,9938.64,5,7,20,12,1.9934409464109153,0.24274356763181554,0
CUST1622,15,43,210784.33,4901.96,9892.79,5,18,23,11,2.792632450718099,-0.022299516393759003,0
CUST1623,7,32,136524.42,4266.39,9977.02,5,12,13,9,0.4969743149683695,-1.2267651838218143,0
CUST1624,13,46,232873.53,5062.47,9960.14,5,14,25,12,3.001153491701884,0.24800709263361825,0
CUST1625,4,5,27806.92,5561.38,9915.85,3,3,2,2,-4.802285832176701,1.3377764839233335,1
CUST1626,6,26,137875.73,5302.91,9788.43,5,3,15,11,0.0949213336166541,0.17296127881147144,0
CUST1627,10,38,171390.89,4510.29,9494.0,5,14,17,12,1.8627915112540283,-0.8792238340798464,0
CUST1628,14,44,231387.34,5258.8,9974.35,5,11,25,12,2.677444261264104,0.5345684393577785,0
CUST1629,115,15,79540.24,5302.68,9780.21,5,9,8,9,-1.4133814691339448,0.54787384168399,1
CUST1630,50,7,28350.14,4050.02,9467.12,3,0,3,6,-4.557166023526278,-0.638719551667288,1
CUST1631,12,6,26431.91,4405.32,9313.71,3,0,3,5,-4.567353115696816,-0.3141962510194414,1
CUST1632,72,15,49708.99,3313.93,7905.48,5,2,4,9,-2.383048167891787,-2.5327776709563716,1
CUST1633,4,35,202250.45,5778.58,9645.94,5,9,20,12,1.829145552796255,0.9907628905946866,0
CUST1634,8,37,174044.37,4703.9,9898.44,5,12,17,11,1.5178396895755515,-0.5526753690833833,0
CUST1635,15,17,85794.62,5046.74,9020.89,5,6,8,9,-1.0962511426337622,-0.33193494888497926,1
CUST1636,1,43,247915.7,5765.48,9723.23,5,11,27,12,2.9689096451793153,1.2460659631327256,0
CUST1637,4,20,102247.38,5112.37,8584.14,5,10,13,10,-0.018160688612459484,-0.19784852968488217,0
CUST1638,10,9,50627.75,5625.31,9627.15,5,4,5,8,-2.034870447228493,0.3381138923369846,1
CUST1639,164,8,32906.16,4113.27,5738.89,5,5,1,6,-3.5633088143748224,-0.8938706238376699,1
CUST1640,30,46,236688.58,5145.4,9995.06,5,14,23,12,2.8314853446296224,0.400424360503796,0
CUST1641,31,19,102691.93,5404.84,9688.44,5,5,11,9,-0.8887249303226896,0.37182445447676504,1
CUST1642,33,27,123062.13,4557.86,9404.71,5,9,11,11,0.13059608641783635,-0.8712758800450902,0
CUST1643,3,35,170977.83,4885.08,9951.11,5,8,15,12,1.1904942426418754,-0.4396151472125121,0
CUST1644,184,14,74561.72,5325.84,9873.73,5,2,7,9,-2.4805445284268557,0.9592447786539056,1
CUST1645,50,8,39564.6,4945.58,8616.8,5,3,4,6,-2.893457213304054,-0.28762979177006476,1
CUST1646,17,7,26886.52,3840.93,6188.06,4,3,3,3,-4.11586845433305,-1.3962140420334312,1
CUST1647,16,47,253193.23,5387.09,9766.64,5,12,28,12,3.1727263692824126,0.8481074161067601,0
CUST1648,25,40,176211.1,4405.28,9783.37,5,10,18,11,1.4060271774091615,-0.8213774410658916,0
CUST1649,30,16,80458.49,5028.66,9373.04,5,2,8,9,-1.5843042301634165,-0.26206599134585185,1
CUST1650,14,20,109936.57,5496.83,9996.48,5,6,12,10,-0.39415722241454587,0.3822863277098467,1
CUST1651,13,46,219929.31,4781.07,9897.36,5,12,21,12,2.4918976680070357,-0.2747570659616444,0
CUST1652,54,15,62009.19,4133.95,9881.29,5,6,5,9,-1.7481967060173143,-1.4878129629244998,1
CUST1653,1,47,241313.75,5134.34,9834.84,5,13,26,12,3.1227512565103606,0.33024891755021174,0
CUST1654,8,47,256663.24,5460.92,9853.01,5,11,29,12,3.2111869711405854,0.9467961569899594,0
CUST1655,5,17,81059.52,4768.21,9840.02,5,2,7,9,-1.5033152207485656,-0.7855204216548364,1
CUST1656,58,42,178650.89,4253.59,9918.75,5,7,12,12,0.8833607706592309,-1.0723485268868727,0
CUST1657,25,43,234944.94,5463.84,9846.17,5,14,23,10,2.4113210259157136,0.9222064195161269,0
CUST1658,5,36,153607.34,4266.87,9943.53,5,13,13,10,1.0110867383380486,-1.27263944689611,0
CUST1659,78,8,28978.51,3622.31,9353.33,3,3,2,6,-4.490301339267961,-1.1072200797228087,1
CUST1660,15,26,124563.82,4790.92,9931.39,5,8,11,12,0.30880823765325704,-0.705322336010368,0
CUST1661,60,41,211157.76,5150.19,9802.33,5,18,22,11,2.4696169264031034,0.5377057464326984,0
CUST1662,29,33,165335.67,5010.17,9467.92,5,10,15,10,0.7835773049423134,-0.026192044248280186,0
CUST1663,5,44,208684.54,4742.83,9919.95,5,12,20,12,2.334915425967357,-0.42217633034778357,0
CUST1664,56,22,104912.95,4768.77,9972.31,5,4,9,11,-0.7918661768893176,-0.5241359258611453,1
CUST1665,6,47,242144.26,5152.01,9812.8,5,13,24,12,2.988417547732598,0.321209022815943,0
CUST1666,51,9,36541.02,4060.11,8710.48,3,3,2,5,-4.424094309435825,-0.5937335490221867,1
CUST1667,17,27,148766.18,5509.86,9982.79,5,9,15,11,0.6777711619195018,0.5052038711592108,0
CUST1668,6,30,170561.42,5685.38,9775.09,5,10,19,12,1.4797751798905092,0.7826697044332892,0
CUST1669,108,29,136282.08,4699.38,9896.41,5,7,11,9,-0.6156766041023206,-0.11031858198341689,1
CUST1670,70,9,51877.45,5764.16,9723.74,4,2,5,6,-3.433761821617461,1.4389760916732697,1
CUST1671,6,29,171939.48,5928.95,9772.59,5,6,19,11,0.9474182680091247,1.1951399561633338,0
CUST1672,120,11,59099.18,5372.65,9464.11,4,5,6,6,-3.282541178834343,1.216712051023015,1
CUST1673,13,41,186296.82,4543.82,9094.01,5,13,16,12,1.8964207231679528,-0.8179166706486237,0
CUST1674,67,11,61353.17,5577.56,9533.15,4,3,6,8,-2.8027072119043264,1.0952753564449265,1
CUST1675,1,27,119327.2,4419.53,9611.14,5,6,13,11,0.1103375078059263,-1.1672001438892485,0
CUST1676,85,13,75292.37,5791.72,9506.47,5,2,8,9,-1.925618514876145,1.0709954915195627,1
CUST1677,1,36,187451.22,5206.98,9734.41,5,8,18,11,1.3548560813876935,0.1694522362432296,0
CUST1678,41,29,174350.04,6012.07,9568.66,5,11,19,10,1.0490663248178311,1.5416492686034655,0
CUST1679,16,5,25023.81,5004.76,8227.16,4,0,3,4,-4.175994096560576,0.12715700857490794,1
CUST1680,43,29,111281.95,3837.31,8308.96,5,4,10,12,-0.29504100403989747,-1.8829237194027113,0
CUST1681,11,14,58978.81,4212.77,9776.77,5,2,6,6,-2.4126144154670754,-1.3987799561046603,1
CUST1682,20,26,117796.41,4530.63,9347.81,5,11,10,12,0.42330482052588936,-1.089608599041811,0
CUST1683,35,9,47627.53,5291.95,9617.85,4,0,5,7,-3.3171298143107184,0.5479088627115792,1
CUST1684,1,50,250864.32,5017.29,9946.65,5,18,29,12,3.8785296516056045,0.2553777325558539,0
CUST1685,200,6,34333.78,5722.3,8949.31,4,3,3,6,-4.314993959841865,2.0093255780621826,1
CUST1686,17,47,218757.66,4654.42,9923.82,5,9,22,12,2.2852798083724064,-0.3818008221859173,0
CUST1687,5,34,166980.82,4911.2,9905.84,5,11,20,11,1.4951406324378114,-0.19949881813384998,0
CUST1688,5,44,215739.25,4903.16,9599.04,5,12,20,12,2.3917613237006394,-0.19064674755155045,0
CUST1689,30,50,277722.32,5554.45,9750.31,5,9,27,12,3.0496450466744376,1.181886964356511,0
CUST1690,83,27,149693.54,5544.21,9535.53,5,11,18,9,0.34684585295811265,1.12308188044551,0
CUST1691,66,18,83996.67,4666.48,8925.04,5,9,8,10,-0.9153953253269174,-0.6403718091724928,1
CUST1692,88,18,84406.64,4689.26,9938.79,4,4,7,10,-2.097688018580641,-0.04380226014952363,1
CUST1693,46,7,36395.73,5199.39,7296.5,3,4,5,6,-3.9343842372662334,0.9517467162880099,1
CUST1694,6,42,213965.05,5094.41,9986.08,5,14,20,11,2.318485508158242,0.12219682021892499,0
CUST1695,16,28,152909.89,5461.07,9997.84,5,9,13,12,0.8018645590806982,0.3193013080240239,0
CUST1696,9,34,149956.2,4410.48,9739.35,5,11,12,10,0.6834280590282844,-1.081396411273441,0
CUST1697,1,8,33514.97,4189.37,7881.68,5,4,4,6,-2.661942127732206,-1.6007056111642757,1
CUST1698,3,35,172798.55,4937.1,9052.42,5,9,14,12,1.2345575875238952,-0.4017387999029329,0
CUST1699,18,48,275799.44,5745.82,9803.78,5,15,28,12,3.6253640896973325,1.3748303557258426,0
CUST1700,10,39,212887.13,5458.64,9878.13,5,10,20,12,2.0574721138861376,0.6015676297521388,0
CUST1701,23,24,132261.65,5510.9,9738.92,5,6,15,10,0.006580267478838926,0.5846619274069363,0
CUST1702,20,21,124404.69,5924.03,9869.06,5,7,13,10,-0.12238535321756723,1.0479211535577038,0
CUST1703,39,31,151759.38,4895.46,9493.76,5,7,17,12,0.7932417651793906,-0.1898228187832566,0
CUST1704,36,45,186128.2,4136.18,8252.41,5,14,18,12,2.0823825915855347,-1.1909460004435286,0
CUST1705,33,47,250239.63,5324.25,9673.67,5,15,27,12,3.2673831420197015,0.8056534412072894,0
CUST1706,80,30,146049.92,4868.33,9820.55,5,10,13,11,0.367402714432439,-0.08918781100879342,0
CUST1707,2,24,118085.2,4920.22,9424.67,5,9,12,11,0.24160376507719486,-0.5279960806040408,0
CUST1708,50,20,77455.14,3872.76,7884.18,5,4,8,9,-1.489127983445293,-1.7364752358929887,1
CUST1709,77,38,176853.13,4654.03,9510.12,5,10,17,12,1.2310828528177007,-0.2796328493792668,0
CUST1710,25,45,201033.58,4467.41,9925.75,5,21,22,12,3.0956069755626707,-0.682954045165018,0
CUST1711,350,11,51999.34,4727.21,9660.82,5,1,5,8,-3.9684558608805345,1.0361285376108185,1
CUST1712,37,40,251134.92,6278.37,9957.3,5,5,27,12,2.234397049768809,2.1825281372492333,0
CUST1713,503,7,32902.41,4700.34,8656.72,4,1,2,4,-6.458818984713598,2.4104410173631807,1
CUST1714,2,13,91935.56,7071.97,9989.75,4,0,10,9,-1.9556523962262902,2.8938980806436936,1
CUST1715,35,13,59585.73,4583.52,9680.78,5,5,5,6,-2.3286657643116975,-0.8067967172934529,1
CUST1716,97,34,180777.29,5316.98,9820.0,5,12,22,11,1.362713059326307,0.9490268430868826,0
CUST1717,53,22,113922.41,5178.29,9236.22,5,6,11,10,-0.5797432630982143,0.14273608573641042,1
CUST1718,153,19,84710.19,4458.43,9562.15,5,5,9,10,-1.6125379786441247,-0.3852002494697188,1
CUST1719,6,49,231478.66,4724.05,9526.67,5,10,20,12,2.459989582118807,-0.3937334143033473,0
CUST1720,5,48,285677.28,5951.61,9788.02,5,19,32,12,4.34696881661598,1.7064589871726838,0
CUST1721,59,8,46155.06,5769.38,9574.53,4,4,5,8,-2.9122658585378076,1.2473801603849004,1
CUST1722,24,6,36815.8,6135.97,8993.2,3,3,3,5,-4.166551710866486,2.0983728860265356,1
CUST1723,28,31,145038.75,4678.67,9885.1,5,12,14,11,0.8665912963865484,-0.6184478994833902,0
CUST1724,7,22,148143.67,6733.8,9692.43,5,8,18,9,0.3828403920457967,2.327772723037719,0
CUST1725,37,39,219345.75,5624.25,9854.77,5,10,24,11,2.0294948581656724,1.1734280366926182,0
CUST1726,14,18,90023.81,5001.32,9614.31,4,6,9,10,-1.3834476761042924,0.02933226489858522,1
CUST1727,38,43,212172.38,4934.24,9997.24,5,12,21,12,2.234825221139517,0.061260837951749386,0
CUST1728,26,31,149390.62,4819.05,9962.02,5,9,14,12,0.8355086718285926,-0.474432297280351,0
CUST1729,1,30,142933.81,4764.46,9948.55,5,5,15,10,0.23125238366977574,-0.5310336127585403,0
CUST1730,2,22,118862.57,5402.84,9904.96,5,7,12,8,-0.49656829127376984,0.3154483885166724,1
CUST1731,4,22,123019.27,5591.78,9750.11,5,9,11,8,-0.3503269914393011,0.5494628255999132,1
CUST1732,17,25,102763.5,4110.54,9015.68,5,8,9,11,-0.2205301376453731,-1.6615436067944533,0
CUST1733,4,39,191690.26,4915.13,9886.72,5,8,20,12,1.738057339808166,-0.2011229799408437,0
CUST1734,3,47,227752.64,4845.8,9797.78,5,9,23,12,2.483929666124744,-0.1510748714361578,0
CUST1735,32,24,118097.85,4920.74,8939.37,5,5,13,10,-0.37576843471248916,-0.25005627880380604,1
CUST1736,11,50,283622.96,5672.46,9963.29,5,11,30,12,3.537458529639472,1.3316734527368084,0
CUST1737,4,7,42586.03,6083.72,9885.18,4,2,4,5,-3.4454468940582426,1.514038891609914,1
CUST1738,20,26,111438.41,4286.09,8587.14,5,9,10,10,-0.1708373578000508,-1.3063213007596732,0
CUST1739,291,8,60355.25,7544.41,9819.18,3,4,7,6,-4.661100121531189,5.599154558656155,1
CUST1740,7,13,61246.76,4711.29,9977.98,5,4,5,7,-2.0760230250245484,-0.8405533001637158,1
CUST1741,57,6,23607.5,3934.58,8066.97,3,1,2,6,-4.634230511017362,-0.7999462085354638,1
CUST1742,1,44,189407.14,4304.71,9992.26,5,13,16,11,1.8725995149475516,-1.1487036343005839,0
CUST1743,20,44,230542.83,5239.61,9488.91,5,11,24,12,2.5829115236838383,0.5090572053012976,0
CUST1744,12,35,152784.01,4365.26,9786.37,5,8,13,11,0.6940983242176103,-1.1341521814341518,0
CUST1745,4,34,172348.05,5069.06,9924.8,5,7,17,11,1.0248982464735308,-0.054434514593597216,0
CUST1746,19,49,214182.49,4371.07,9942.71,5,14,22,12,2.722698147617329,-0.7919281409717093,0
CUST1747,79,7,41121.24,5874.46,9980.32,4,1,3,5,-3.9856672792542343,1.6204739633235952,1
CUST1748,28,27,146672.55,5432.32,9800.25,5,9,15,11,0.6043199049745374,0.4574064369665627,0
CUST1749,143,19,82272.52,4330.13,9778.1,4,7,9,10,-2.0016246640967768,-0.18089299103487716,1
CUST1750,16,46,209578.56,4556.06,9833.87,5,10,19,12,2.1048176882770635,-0.6365321134498271,0
CUST1751,13,45,230495.39,5122.12,9778.85,5,15,23,12,2.9289647462208883,0.25800481918374146,0
CUST1752,47,21,114317.96,5443.71,9834.04,5,10,13,11,0.08461996513244982,0.45479233245718265,0
CUST1753,35,41,193100.0,4709.76,9948.4,5,11,16,12,1.67021488003748,-0.44660530418656763,0
CUST1754,36,27,143159.92,5302.22,9827.86,5,11,14,11,0.6479172025467854,0.2776218322679682,0
CUST1755,30,10,53488.32,5348.83,9776.84,4,5,5,7,-2.7853782195253203,0.5824220146723643,1
CUST1756,54,29,114977.08,3964.73,9200.96,5,6,10,11,-0.32360313578204747,-1.592891774602935,0
CUST1757,59,14,63689.84,4549.27,9779.22,5,6,7,7,-2.007744875608182,-0.7134145216750627,1
CUST1758,10,40,207892.04,5197.3,9541.47,5,12,21,12,2.2695623718006086,0.25728369317168626,0
CUST1759,7,7,32836.72,4690.96,8592.86,4,1,3,5,-3.774698990925198,-0.39811061444483664,1
CUST1760,29,33,152788.78,4629.96,9780.35,5,5,15,11,0.4224449238688465,-0.600178968322045,0
CUST1761,115,33,175353.78,5313.75,9968.09,5,14,17,12,1.2708592517701378,0.8106665167766588,0
