customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,debt_to_income,monthly_payment,payment_to_income,employment_years,num_open_accounts,num_late_payments,repayment_status
CUST0802,57,29949.23,346.0,26157.31,14.48,48,0.8734,721.1,0.2889,3.0,8,5,1
CUST0803,38,66209.49,383.0,38663.69,3.85,48,0.584,870.4,0.1578,5.0,3,3,1
CUST0804,48,133978.2,604.0,16383.37,19.07,48,0.1223,490.47,0.0439,19.0,5,2,0
CUST0805,33,47438.89,380.0,37604.44,16.49,12,0.7927,3420.61,0.8653,13.0,9,0,1
CUST0806,29,21729.6,788.0,23547.99,12.21,60,1.0837,526.31,0.2907,23.0,8,2,0
CUST0807,61,66894.74,704.0,40427.4,5.38,24,0.6043,1780.49,0.3194,0.0,4,0,0
CUST0808,34,131671.56,514.0,24574.74,6.62,24,0.1866,1096.05,0.0999,13.0,9,1,1
CUST0809,51,39261.53,732.0,2069.02,7.07,24,0.0527,92.7,0.0283,23.0,8,3,0
CUST0810,50,96079.42,506.0,15446.74,21.33,48,0.1608,481.07,0.0601,1.0,6,0,1
CUST0811,49,147333.3,807.0,37116.84,16.31,60,0.2519,908.73,0.074,9.0,1,3,0
CUST0812,54,96835.11,799.0,12363.38,4.81,12,0.1277,1057.32,0.131,13.0,10,2,0
CUST0813,39,136074.04,727.0,44567.89,6.01,60,0.3275,861.83,0.076,,6,3,0
CUST0814,23,40973.35,496.0,23992.78,12.92,60,0.5856,544.93,0.1596,7.0,10,5,1
CUST0815,60,130948.99,779.0,7426.77,9.81,48,0.0567,187.69,0.0172,30.0,7,5,0
CUST0816,45,123476.45,465.0,31470.28,9.57,12,0.2549,2760.45,0.2683,21.0,8,1,1
CUST0817,32,98747.37,403.0,39880.64,23.78,48,0.4039,1295.34,0.1574,9.0,4,1,0
CUST0818,23,66642.28,,18495.15,6.91,60,0.2775,365.44,0.0658,1.0,2,2,0
CUST0819,61,49469.73,,24831.9,24.86,36,0.502,985.47,0.239,24.0,1,4,1
CUST0820,31,130943.06,827.0,30610.18,5.74,12,0.2338,2630.85,0.2411,29.0,8,3,0
CUST0821,29,146705.77,404.0,41356.9,4.4,12,0.2819,3529.1,0.2887,5.0,2,1,0
CUST0822,32,,752.0,38336.27,14.22,12,0.3343,3446.07,0.3606,4.0,6,2,0
CUST0823,29,130317.36,749.0,48512.2,20.04,12,0.3723,4494.83,0.4139,7.0,8,2,0
CUST0824,32,31080.4,681.0,36044.79,12.42,24,1.1597,1703.83,0.6578,4.0,9,3,0
CUST0825,30,124229.93,723.0,45982.98,22.81,60,0.3701,1291.27,0.1247,25.0,6,0,0
CUST0826,22,113291.35,829.0,47238.5,5.32,36,0.417,1422.58,0.1507,12.0,3,3,1
CUST0827,24,105822.9,454.0,45223.05,4.74,60,0.4273,848.04,0.0962,9.0,7,3,0
CUST0828,57,133561.03,621.0,45552.31,3.67,36,0.3411,1338.21,0.1202,28.0,9,4,0
CUST0829,47,78004.58,510.0,44491.41,16.92,60,0.5704,1103.81,0.1698,20.0,8,5,1
CUST0830,63,72585.74,,44167.76,5.31,60,0.6085,839.79,0.1388,10.0,7,5,0
CUST0831,30,87661.06,590.0,11472.99,14.5,36,0.1309,394.91,0.0541,16.0,6,5,1
CUST0832,23,135741.51,564.0,12825.65,20.14,48,0.0945,391.25,0.0346,16.0,2,5,1
CUST0833,45,53768.34,819.0,18369.19,4.53,12,0.3416,1568.59,0.3501,14.0,5,4,0
CUST0834,51,64067.44,541.0,40463.99,24.76,60,0.6316,1181.98,0.2214,22.0,9,4,1
CUST0835,41,56989.61,443.0,36003.2,14.67,24,0.6318,1740.03,0.3664,3.0,6,4,1
CUST0836,45,79060.25,450.0,35870.38,21.31,12,0.4537,3345.37,0.5078,2.0,1,3,0
CUST0837,52,47921.97,379.0,19095.42,14.81,60,0.3985,452.38,0.1133,17.0,9,3,0
CUST0838,59,84847.55,733.0,49829.08,18.31,48,0.5873,1471.81,0.2082,23.0,7,1,1
CUST0839,30,83019.37,768.0,7339.87,18.65,60,0.0884,188.99,0.0273,3.0,4,3,0
CUST0840,32,142729.04,678.0,46163.17,6.05,48,0.3234,1085.2,0.0912,3.0,2,2,0
CUST0841,24,,420.0,19201.9,24.81,36,0.2183,761.54,0.1039,9.0,8,0,0
CUST0842,31,121893.03,731.0,3383.9,22.73,36,0.0278,130.51,0.0128,6.0,3,5,0
CUST0843,29,91179.85,369.0,43650.9,12.48,60,0.4787,981.61,0.1292,9.0,10,3,0
CUST0844,46,81779.58,435.0,38335.61,14.35,48,0.4688,1054.32,0.1547,24.0,8,5,1
CUST0845,42,31610.95,719.0,19974.52,22.86,36,0.6319,771.75,0.293,17.0,1,5,0
CUST0846,39,103969.15,469.0,35653.22,15.8,36,0.3429,1249.94,0.1443,17.0,2,5,1
CUST0847,34,144171.88,354.0,47907.35,14.72,48,0.3323,1326.51,0.1104,16.0,1,0,0
CUST0848,56,43366.64,319.0,14473.16,7.92,60,0.3337,292.91,0.0811,14.0,2,4,0
CUST0849,47,96556.09,803.0,43236.74,4.0,48,0.4478,976.24,0.1213,5.0,7,0,0
CUST0850,42,69661.43,393.0,6617.59,5.64,24,0.095,292.22,0.0503,9.0,3,1,1
CUST0851,27,40049.56,717.0,34251.82,4.77,36,0.8552,1023.02,0.3065,5.0,1,5,1
CUST0852,46,32836.75,445.0,21228.32,10.47,48,0.6465,543.21,0.1985,30.0,2,0,1
CUST0853,60,96183.78,804.0,25922.44,14.35,12,0.2695,2331.77,0.2909,8.0,1,2,0
CUST0854,48,28509.57,329.0,20967.2,8.53,12,0.7354,1829.05,0.7699,8.0,9,4,1
CUST0855,37,119187.18,428.0,15926.03,12.25,12,0.1336,1416.87,0.1427,27.0,9,1,0
CUST0856,31,68529.68,472.0,39319.16,15.06,48,0.5738,1095.48,0.1918,30.0,9,3,1
CUST0857,51,144944.88,596.0,32999.88,7.1,12,0.2277,2856.89,0.2365,29.0,8,2,0
CUST0858,65,69419.96,659.0,42279.49,8.07,60,0.609,858.69,0.1484,9.0,1,1,0
CUST0859,58,29091.58,391.0,20369.94,6.14,24,0.7002,904.09,0.3729,23.0,9,2,0
CUST0860,35,99357.89,625.0,44312.65,23.83,36,0.446,1734.56,0.2095,24.0,8,2,0
CUST0861,42,64411.87,770.0,47990.64,10.56,24,0.7451,2226.95,0.4149,20.0,1,4,1
CUST0862,22,107451.83,723.0,28233.74,18.47,48,0.2628,836.32,0.0934,24.0,7,4,1
CUST0863,63,104664.64,331.0,44736.04,21.05,48,0.4274,1386.49,0.159,21.0,2,2,0
CUST0864,46,127570.69,666.0,19950.8,21.54,12,0.1564,1862.87,0.1752,3.0,8,2,0
CUST0865,50,21217.23,320.0,38162.63,18.13,36,1.7987,1382.16,0.7817,6.0,2,4,1
CUST0866,36,50453.53,805.0,48397.53,4.29,48,0.9592,1099.06,0.2614,28.0,10,1,1
CUST0867,62,71491.2,584.0,28886.01,14.12,60,0.404,673.93,0.1131,6.0,10,5,0
CUST0868,58,42818.75,431.0,37552.7,6.24,60,0.877,730.2,0.2046,27.0,4,4,1
CUST0869,39,44940.7,323.0,49605.62,18.4,60,1.1038,1270.48,0.3392,19.0,5,5,1
CUST0870,51,20254.15,737.0,32407.35,23.78,12,1.6,3060.98,1.8135,27.0,6,3,0
CUST0871,48,55624.63,830.0,23862.75,11.27,12,0.429,2112.04,0.4556,28.0,4,0,0
CUST0872,48,89213.34,623.0,1252.8,7.68,12,0.014,108.79,0.0146,28.0,10,0,0
CUST0873,36,147152.43,733.0,47931.01,23.22,24,0.3257,2515.54,0.2051,5.0,6,2,1
CUST0874,62,32574.39,791.0,22165.5,4.02,36,0.6805,654.61,0.2412,26.0,5,1,1
CUST0875,37,,355.0,41260.06,14.67,24,0.2853,1994.1,0.1654,30.0,2,4,0
CUST0876,28,101295.34,427.0,5191.2,4.8,12,0.0512,443.93,0.0526,12.0,6,5,1
CUST0877,30,28060.29,752.0,3684.65,16.63,48,0.1313,105.62,0.0452,2.0,2,5,1
CUST0878,25,58339.18,690.0,20682.47,16.77,48,0.3545,594.34,0.1223,7.0,10,5,0
CUST0879,51,,738.0,44116.97,16.81,36,0.6311,1568.72,0.2693,20.0,1,3,0
CUST0880,59,45022.57,405.0,1602.14,18.84,60,0.0356,41.42,0.011,25.0,4,4,1
CUST0881,54,53317.19,731.0,24588.57,16.85,24,0.4612,1213.94,0.2732,7.0,3,0,1
CUST0882,41,95987.9,825.0,48027.33,19.72,36,0.5003,1778.02,0.2223,18.0,9,1,1
CUST0883,41,,598.0,19072.67,3.67,60,0.1938,348.42,0.0425,21.0,3,0,1
CUST0884,57,131631.29,732.0,17846.99,24.49,24,0.1356,947.96,0.0864,25.0,2,2,0
CUST0885,52,110321.6,778.0,30388.35,10.62,60,0.2755,654.97,0.0712,18.0,6,4,0
CUST0886,43,41096.4,765.0,43929.17,23.08,48,1.0689,1409.92,0.4117,7.0,1,5,1
CUST0887,36,80649.78,518.0,12711.93,19.29,36,0.1576,467.83,0.0696,25.0,7,1,0
CUST0888,22,67166.23,375.0,18536.45,15.43,24,0.276,902.56,0.1613,9.0,8,1,0
CUST0889,45,25707.63,330.0,10757.02,9.61,24,0.4184,494.45,0.2308,,5,5,1
CUST0890,57,51975.35,500.0,2053.11,21.62,12,0.0395,191.78,0.0443,0.0,3,3,0
CUST0891,29,63989.83,515.0,15948.55,8.66,36,0.2492,504.64,0.0946,21.0,3,4,0
CUST0892,61,134616.29,366.0,6806.17,22.48,24,0.0506,354.71,0.0316,25.0,4,1,0
CUST0893,45,61333.71,739.0,48872.1,8.76,12,0.7968,4268.5,0.8351,24.0,10,4,1
CUST0894,56,58243.76,452.0,17056.35,4.65,36,0.2928,508.52,0.1048,27.0,3,4,0
CUST0895,53,47200.88,383.0,39448.6,20.51,60,0.8358,1056.37,0.2686,2.0,3,4,1
CUST0896,63,117647.72,683.0,25430.8,13.48,36,0.2162,862.76,0.088,22.0,6,4,0
CUST0897,53,81588.56,710.0,32267.17,20.5,12,0.3955,2996.78,0.4408,6.0,4,1,0
CUST0898,37,71467.0,613.0,21826.12,11.61,24,0.3054,1023.46,0.1718,29.0,6,2,0
CUST0899,30,,602.0,22780.76,11.06,60,0.1935,495.99,0.0506,1.0,8,4,0
CUST0900,49,78649.66,742.0,21038.69,20.8,36,0.2675,790.48,0.1206,8.0,7,0,0
CUST0901,36,54531.23,377.0,18595.55,5.27,60,0.341,353.23,0.0777,,9,5,1
CUST0902,39,,400.0,6810.81,11.25,60,0.0485,148.93,0.0127,6.0,6,1,0
CUST0903,38,59353.03,,10341.48,16.49,24,0.1742,508.78,0.1029,27.0,9,2,1
CUST0904,41,56639.89,654.0,39373.28,12.18,48,0.6952,1040.33,0.2204,26.0,10,5,1
CUST0905,63,86644.11,452.0,43407.84,8.39,24,0.501,1970.95,0.273,15.0,4,4,1
CUST0906,57,118490.77,772.0,17692.32,5.35,24,0.1493,778.96,0.0789,13.0,7,1,0
CUST0907,57,23913.53,442.0,29297.91,6.26,12,1.2252,2525.07,1.2671,15.0,6,2,1
CUST0908,49,109149.16,713.0,38379.24,18.35,36,0.3516,1394.25,0.1533,10.0,10,0,0
CUST0909,24,139878.74,457.0,48884.92,24.88,60,0.3495,1431.4,0.1228,20.0,10,4,1
CUST0910,47,147422.38,509.0,47485.94,4.87,48,0.3221,1090.77,0.0888,6.0,8,0,0
CUST0911,50,103070.43,611.0,5568.83,5.74,60,0.054,106.99,0.0125,5.0,1,5,0
CUST0912,23,44269.97,,45655.92,11.8,24,1.0313,2144.92,0.5814,7.0,5,5,1
CUST0913,51,27468.91,830.0,1541.31,10.53,48,0.0561,39.49,0.0173,12.0,3,0,1
CUST0914,48,82172.65,370.0,20060.65,22.93,24,0.2441,1049.95,0.1533,4.0,4,2,1
CUST0915,64,81721.4,617.0,29787.11,14.3,48,0.3645,818.47,0.1202,8.0,4,0,0
CUST0916,50,28316.11,708.0,30637.58,8.81,36,1.082,971.56,0.4117,29.0,10,3,1
CUST0917,58,25081.02,393.0,15107.68,22.44,48,0.6024,479.6,0.2295,11.0,5,3,1
CUST0918,33,73956.86,483.0,45098.27,19.26,48,0.6098,1354.64,0.2198,12.0,3,5,1
CUST0919,47,110823.82,344.0,12745.07,22.22,36,0.115,488.19,0.0529,28.0,9,2,0
CUST0920,26,110745.72,522.0,45528.09,12.34,60,0.4111,1020.59,0.1106,3.0,6,0,0
CUST0921,54,119650.08,633.0,21094.71,7.04,24,0.1763,944.85,0.0948,16.0,1,3,1
CUST0922,62,110283.14,772.0,19676.62,19.54,24,0.1784,997.04,0.1085,12.0,1,0,0
CUST0923,30,62524.35,775.0,24753.2,4.97,60,0.3959,466.78,0.0896,21.0,4,5,0
CUST0924,30,81202.41,585.0,42236.56,7.17,12,0.5201,3657.9,0.5406,19.0,2,1,1
CUST0925,56,116388.04,472.0,4801.68,19.92,36,0.0413,178.25,0.0184,4.0,8,2,1
CUST0926,24,,845.0,11592.16,18.48,60,0.0852,297.4,0.0262,20.0,2,3,0
CUST0927,50,26813.98,304.0,3384.57,11.61,24,0.1262,158.71,0.071,29.0,4,2,0
CUST0928,34,31880.24,731.0,2369.26,3.81,24,0.0743,102.68,0.0386,21.0,2,1,0
CUST0929,28,123600.14,471.0,36476.56,4.45,60,0.2951,679.2,0.0659,3.0,6,2,0
CUST0930,34,101207.54,704.0,47007.24,6.1,24,0.4645,2085.51,0.2473,3.0,6,2,0
CUST0931,47,105019.06,312.0,20070.15,13.36,12,0.1911,1796.0,0.2052,21.0,5,5,0
CUST0932,24,28753.06,523.0,21143.74,20.0,48,0.7354,643.41,0.2685,3.0,9,4,1
CUST0933,28,97982.73,697.0,34217.13,24.41,24,0.3492,1816.11,0.2224,10.0,3,5,0
CUST0934,42,147142.8,793.0,4308.16,3.88,60,0.0293,79.11,0.0065,14.0,7,4,0
CUST0935,36,85444.61,313.0,12397.69,16.75,12,0.1451,1129.26,0.1586,9.0,4,5,1
CUST0936,37,100569.61,361.0,7740.22,14.22,24,0.077,372.44,0.0444,4.0,7,1,0
CUST0937,37,,754.0,37223.53,10.57,36,0.2658,1211.08,0.1038,10.0,1,4,0
CUST0938,48,104246.04,595.0,37776.99,8.42,36,0.3624,1191.13,0.1371,10.0,4,1,0
CUST0939,64,148488.92,527.0,30795.1,11.7,36,0.2074,1018.43,0.0823,5.0,8,5,1
CUST0940,53,29098.04,497.0,3553.24,24.83,24,0.1221,189.34,0.0781,4.0,2,1,0
CUST0941,35,50720.32,380.0,21885.75,13.54,24,0.4315,1046.05,0.2475,23.0,4,1,1
CUST0942,60,52366.03,592.0,29244.67,24.31,24,0.5585,1550.73,0.3554,8.0,8,0,0
CUST0943,45,71771.78,471.0,24064.96,12.59,60,0.3353,542.51,0.0907,23.0,7,1,0
CUST0944,52,22575.44,690.0,21942.47,5.29,36,0.972,660.5,0.3511,19.0,9,1,0
CUST0945,33,53447.92,774.0,15986.52,9.59,60,0.2991,336.45,0.0755,19.0,8,0,0
CUST0946,52,,494.0,1204.85,22.03,36,0.0265,46.03,0.0122,15.0,7,3,0
CUST0947,45,69924.87,615.0,32411.39,16.15,48,0.4635,921.04,0.1581,28.0,1,0,0
CUST0948,58,41107.11,746.0,47897.75,20.08,36,1.1652,1782.01,0.5202,16.0,8,5,0
CUST0949,25,104617.82,734.0,37047.55,8.71,12,0.3541,3234.88,0.3711,29.0,6,5,0
CUST0950,23,110671.28,451.0,13805.2,13.29,24,0.1247,658.21,0.0714,8.0,4,4,1
CUST0951,64,129397.07,312.0,6719.8,5.48,48,0.0519,156.22,0.0145,12.0,10,0,0
CUST0952,34,133880.8,469.0,41657.73,8.94,36,0.3112,1323.54,0.1186,16.0,9,5,0
CUST0953,59,60037.25,721.0,37870.65,23.37,12,0.6308,3569.5,0.7135,3.0,10,2,0
CUST0954,39,117334.91,707.0,35251.44,3.64,24,0.3004,1525.15,0.156,26.0,8,0,1
CUST0955,48,88245.06,595.0,36919.07,7.17,36,0.4184,1142.83,0.1554,5.0,3,1,0
CUST0956,54,143302.83,761.0,28787.51,8.07,24,0.2009,1302.9,0.1091,1.0,3,1,0
CUST0957,48,77294.96,411.0,43549.74,7.07,36,0.5634,1346.08,0.209,2.0,7,0,1
CUST0958,43,23856.66,540.0,24416.96,17.97,12,1.0235,2238.2,1.1258,0.0,1,2,0
CUST0959,22,106491.9,342.0,5745.25,14.73,12,0.054,517.82,0.0584,12.0,10,4,0
CUST0960,39,141176.69,784.0,38088.67,16.49,36,0.2698,1348.32,0.1146,11.0,6,2,0
CUST0961,45,106460.18,687.0,30929.64,24.47,36,0.2905,1221.1,0.1376,25.0,2,0,0
CUST0962,47,114278.62,442.0,2258.34,6.14,60,0.0198,43.81,0.0046,8.0,4,2,0
CUST0963,65,105653.89,786.0,26230.79,17.69,12,0.2483,2400.97,0.2727,20.0,6,0,0
CUST0964,24,146047.68,633.0,34218.54,8.52,48,0.2343,843.75,0.0693,12.0,10,0,0
CUST0965,52,148293.29,402.0,36979.61,9.82,24,0.2494,1703.35,0.1378,22.0,3,4,0
CUST0966,54,24126.95,809.0,40044.22,9.98,60,1.6597,850.43,0.423,27.0,8,1,0
CUST0967,29,82681.91,546.0,12924.44,7.16,12,0.1563,1119.26,0.1624,3.0,7,5,1
CUST0968,42,137344.31,587.0,11798.43,9.04,48,0.0859,293.83,0.0257,30.0,2,5,1
CUST0969,56,102361.26,803.0,5431.65,18.37,24,0.0531,272.14,0.0319,29.0,10,4,1
CUST0970,43,69011.34,690.0,33042.06,20.38,48,0.4788,1012.18,0.176,25.0,4,1,0
CUST0971,40,31398.44,391.0,17671.65,16.23,24,0.5628,867.2,0.3314,23.0,2,4,1
CUST0972,42,144028.92,301.0,16229.15,16.19,24,0.1127,796.1,0.0663,27.0,7,3,1
CUST0973,45,123677.36,429.0,26467.82,16.43,24,0.214,1301.39,0.1263,3.0,7,0,0
CUST0974,51,61070.41,603.0,42023.62,14.25,48,0.6881,1153.63,0.2267,4.0,10,2,1
CUST0975,64,130386.57,335.0,30345.14,10.14,12,0.2327,2669.8,0.2457,8.0,10,3,0
CUST0976,35,84353.32,,3881.82,20.92,24,0.046,199.32,0.0284,26.0,4,5,0
CUST0977,36,111052.96,353.0,46234.73,20.18,48,0.4163,1411.38,0.1525,23.0,7,2,0
CUST0978,64,138608.93,,49562.1,15.28,36,0.3576,1724.89,0.1493,13.0,8,2,0
CUST0979,47,29337.02,589.0,14835.84,23.35,60,0.5057,421.22,0.1723,,2,1,1
CUST0980,59,132561.21,355.0,42640.68,18.76,48,0.3217,1269.57,0.1149,20.0,3,4,1
CUST0981,52,57840.6,448.0,11278.55,20.79,24,0.195,578.39,0.12,23.0,1,2,0
CUST0982,58,33253.22,451.0,19451.23,24.63,24,0.5849,1034.53,0.3733,29.0,1,0,1
CUST0983,52,43352.27,353.0,6750.0,14.58,36,0.1557,232.61,0.0644,18.0,7,1,0
CUST0984,47,51850.13,421.0,12801.92,14.01,60,0.2469,297.94,0.069,30.0,3,5,0
CUST0985,64,105607.45,774.0,43379.89,17.48,36,0.4108,1556.99,0.1769,20.0,8,2,1
CUST0986,29,30742.81,800.0,32429.06,23.03,24,1.0549,1698.9,0.6631,0.0,10,4,0
CUST0987,52,55584.22,396.0,39922.84,7.39,48,0.7182,963.24,0.208,20.0,7,2,1
CUST0988,28,62279.77,850.0,10059.6,20.98,12,0.1615,936.59,0.1805,12.0,9,4,0
CUST0989,55,83513.22,831.0,42020.05,15.09,12,0.5032,3794.44,0.5452,24.0,4,5,0
CUST0990,33,132060.45,484.0,1260.88,13.12,36,0.0095,42.56,0.0039,3.0,1,1,0
CUST0991,63,40957.33,562.0,42721.06,4.25,12,1.0431,3642.58,1.0672,16.0,5,2,0
CUST0992,32,74996.67,300.0,13168.52,4.49,60,0.1756,245.44,0.0393,28.0,5,5,1
CUST0993,30,95019.29,620.0,26610.65,24.7,36,0.2801,1053.82,0.1331,19.0,9,4,1
CUST0994,28,106140.21,345.0,12617.92,7.54,36,0.1189,392.73,0.0444,27.0,4,1,0
CUST0995,35,96931.81,584.0,7296.11,16.88,12,0.0753,665.02,0.0823,17.0,5,2,0
CUST0996,32,72007.72,385.0,47292.28,18.05,24,0.6568,2362.17,0.3937,17.0,4,0,1
CUST0997,39,149396.7,497.0,36007.8,15.62,60,0.241,868.39,0.0698,19.0,3,3,0
CUST0998,42,149018.37,744.0,19568.15,24.23,24,0.1313,1036.84,0.0835,2.0,5,0,0
CUST0999,65,91287.94,367.0,17138.52,5.41,36,0.1877,516.82,0.0679,24.0,5,1,0
CUST1000,36,55574.08,400.0,19480.64,24.33,48,0.3505,638.66,0.1379,30.0,2,0,1
CUST1001,41,96547.52,801.0,5681.49,11.0,60,0.0588,123.53,0.0154,27.0,5,4,0
CUST1002,28,136554.13,474.0,16581.82,19.67,24,0.1214,841.27,0.0739,11.0,9,4,1
CUST1003,47,81992.04,430.0,13693.99,18.26,24,0.167,685.38,0.1003,21.0,3,1,1
CUST1004,39,26872.4,679.0,35667.62,8.86,60,1.3273,737.98,0.3295,13.0,8,1,0
CUST1005,44,123800.96,814.0,15054.16,23.98,60,0.1216,432.9,0.042,30.0,4,2,0
CUST1006,27,143169.1,716.0,38758.34,21.67,12,0.2707,3621.41,0.3035,2.0,4,0,0
CUST1007,25,30996.07,592.0,28153.83,14.1,12,0.9083,2529.18,0.9792,30.0,7,5,1
CUST1008,30,82355.27,,34570.97,18.05,60,0.4198,878.82,0.1281,22.0,2,3,1
CUST1009,34,138415.23,307.0,35993.84,18.61,36,0.26,1312.3,0.1138,7.0,9,5,0
CUST1010,60,78324.77,472.0,34051.59,22.46,60,0.4347,949.4,0.1455,28.0,4,1,1
CUST1011,30,86778.98,352.0,21713.39,11.65,36,0.2502,717.57,0.0992,3.0,6,5,1
CUST1012,56,130601.02,420.0,15213.17,13.89,36,0.1165,519.14,0.0477,6.0,1,5,0
CUST1013,47,48270.22,612.0,46526.34,24.12,60,0.9639,1341.71,0.3335,26.0,1,3,0
CUST1014,53,27474.57,306.0,31160.98,10.56,36,1.1342,1013.69,0.4427,3.0,1,2,1
CUST1015,33,72268.85,309.0,5965.55,14.08,12,0.0825,535.85,0.089,16.0,9,1,1
CUST1016,53,20898.36,556.0,12078.67,12.0,36,0.578,401.18,0.2304,11.0,7,1,1
CUST1017,39,34130.35,749.0,33157.7,12.95,24,0.9715,1575.6,0.554,11.0,7,0,1
CUST1018,34,34386.53,591.0,2972.56,11.98,36,0.0864,98.7,0.0344,28.0,1,1,0
CUST1019,52,144760.85,572.0,6820.82,14.01,48,0.0471,186.42,0.0155,25.0,3,2,0
CUST1020,47,85241.62,698.0,7439.47,24.09,12,0.0873,703.8,0.0991,4.0,3,2,0
CUST1021,65,50745.64,650.0,22053.59,16.34,12,0.4346,2004.49,0.474,13.0,8,2,0
CUST1022,27,118916.99,553.0,31263.04,19.18,24,0.2629,1578.66,0.1593,7.0,5,0,0
CUST1023,37,106622.96,739.0,10722.21,18.69,12,0.1006,986.54,0.111,22.0,9,4,1
CUST1024,59,101758.03,452.0,12239.83,6.34,12,0.1203,1055.35,0.1245,8.0,4,1,1
CUST1025,61,45953.65,352.0,19637.28,14.79,24,0.4273,950.19,0.2481,7.0,6,3,1
CUST1026,54,75519.47,352.0,15910.21,9.29,36,0.2107,508.09,0.0807,30.0,6,5,1
CUST1027,42,136363.81,486.0,3003.57,4.62,36,0.022,89.51,0.0079,6.0,5,3,1
CUST1028,60,33099.02,489.0,13360.89,14.06,36,0.4037,457.03,0.1657,9.0,2,0,0
CUST1029,65,91729.87,433.0,17229.37,19.44,36,0.1878,635.4,0.0831,23.0,10,4,0
CUST1030,37,104532.28,515.0,29632.03,5.38,12,0.2835,2541.89,0.2918,4.0,10,0,1
CUST1031,63,126263.19,497.0,35528.34,23.4,12,0.2814,3349.24,0.3183,30.0,9,4,1
CUST1032,52,148653.8,506.0,27144.32,6.8,24,0.1826,1212.86,0.0979,6.0,7,4,0
CUST1033,57,146766.4,674.0,22975.63,18.92,48,0.1565,686.0,0.0561,2.0,8,3,0
CUST1034,54,122815.07,470.0,30358.53,18.48,24,0.2472,1522.67,0.1488,9.0,1,4,1
CUST1035,34,116292.98,707.0,25256.27,14.95,60,0.2172,600.18,0.0619,2.0,3,3,0
CUST1036,46,93124.82,699.0,20641.6,9.34,24,0.2217,946.23,0.1219,0.0,3,4,1
CUST1037,22,134290.15,825.0,23316.61,18.72,60,0.1736,601.26,0.0537,8.0,5,1,0
CUST1038,39,91779.62,475.0,11972.54,14.97,36,0.1304,414.86,0.0542,1.0,3,2,0
CUST1039,39,133539.77,352.0,32478.24,8.85,24,0.2432,1481.53,0.1331,17.0,2,0,0
CUST1040,62,98670.74,677.0,16903.53,23.85,60,0.1713,484.81,0.059,8.0,3,3,0
CUST1041,40,62202.57,358.0,31671.81,3.72,36,0.5092,931.14,0.1796,7.0,5,1,1
CUST1042,23,89860.53,408.0,36407.51,18.29,36,0.4052,1321.52,0.1765,27.0,10,4,1
CUST1043,50,48683.07,575.0,10992.01,17.04,48,0.2258,317.4,0.0782,4.0,8,1,0
CUST1044,49,67923.2,790.0,5590.86,7.4,24,0.0823,251.33,0.0444,26.0,3,1,0
CUST1045,33,104183.36,321.0,16197.85,22.53,48,0.1555,515.0,0.0593,21.0,10,1,1
CUST1046,26,75431.35,765.0,45547.42,24.36,12,0.6038,4314.88,0.6864,23.0,9,1,0
CUST1047,22,98428.16,686.0,19815.54,5.87,12,0.2013,1704.27,0.2078,24.0,1,1,0
CUST1048,27,,313.0,39827.62,3.7,12,0.7268,3385.86,0.7415,17.0,6,5,1
CUST1049,30,82455.31,754.0,40957.78,10.11,48,0.4967,1040.96,0.1515,4.0,4,0,0
CUST1050,39,,426.0,2039.19,4.46,60,0.0201,37.98,0.0045,9.0,2,4,0
CUST1051,48,38438.55,529.0,2176.04,12.68,24,0.0566,103.13,0.0322,11.0,5,1,0
CUST1052,65,70016.69,415.0,25099.21,24.8,24,0.3585,1337.07,0.2292,3.0,5,2,1
CUST1053,43,35385.63,386.0,44883.74,16.5,24,1.2684,2208.39,0.7489,13.0,9,2,1
CUST1054,65,75281.79,608.0,31613.16,9.67,12,0.4199,2774.45,0.4423,8.0,8,5,1
CUST1055,38,125393.52,378.0,39653.95,22.03,24,0.3162,2057.76,0.1969,24.0,3,2,1
CUST1056,50,113774.65,789.0,40917.84,5.93,48,0.3596,959.64,0.1012,30.0,5,1,1
CUST1057,30,43643.4,694.0,18277.83,14.13,48,0.4188,500.66,0.1377,22.0,7,4,0
CUST1058,43,37968.77,551.0,19776.08,15.31,60,0.5209,473.7,0.1497,17.0,8,4,1
CUST1059,36,70001.54,731.0,26820.35,20.2,24,0.3831,1367.67,0.2345,22.0,2,1,0
CUST1060,35,149207.69,317.0,18757.52,13.69,24,0.1257,897.86,0.0722,29.0,2,0,0
CUST1061,45,130337.69,442.0,15440.17,6.6,60,0.1185,302.83,0.0279,29.0,7,1,1
CUST1062,36,27262.54,441.0,6744.55,18.46,24,0.2474,338.22,0.1489,12.0,1,5,0
CUST1063,45,27030.83,408.0,33474.62,5.09,60,1.2384,633.09,0.2811,27.0,3,0,1
CUST1064,31,30269.13,378.0,1611.41,21.37,48,0.0532,50.22,0.0199,4.0,3,3,0
CUST1065,55,110813.31,606.0,24039.04,19.03,48,0.2169,719.15,0.0779,25.0,1,2,0
CUST1066,25,134550.43,332.0,30604.51,7.23,24,0.2275,1373.44,0.1225,0.0,7,3,0
CUST1067,51,92040.27,,46038.36,14.29,24,0.5002,2216.75,0.289,13.0,3,2,0
CUST1068,55,69082.84,428.0,37413.6,12.11,12,0.5416,3326.08,0.5778,7.0,7,1,0
